7480,6.369,-0.059,-14.556,73,1
7481,6.371,-0.071,-14.559,74,1
7482,6.369,-0.082,-14.555,77,1
7567,6.369,-0.001,-14.53,166,1
7568,6.369,-0.013,-14.529,173,1
7569,6.37,-0.023,-14.531,116,1
7570,6.369,-0.034,-14.53,70,1
7571,6.384,-0.046,-14.564,58,1
7572,6.382,-0.057,-14.56,55,1
7573,6.383,-0.068,-14.561,64,1
7574,6.383,-0.079,-14.561,61,1
7660,6.381,-0.01,-14.524,168,1
7661,6.382,-0.021,-14.527,107,1
7662,6.382,-0.032,-14.526,81,1
7663,6.389,-0.001,-14.518,168,1
7664,6.389,-0.012,-14.519,167,1
7665,6.39,-0.023,-14.521,120,1
7666,6.391,-0.034,-14.523,73,1
7667,6.397,-0.011,-14.512,167,1
7668,6.399,-0.022,-14.516,119,1
7669,6.4,-0.033,-14.518,63,1
7670,6.409,-0.002,-14.505,176,1
7671,6.41,-0.012,-14.509,90,1
7672,6.412,-0.023,-14.513,71,1
7673,6.421,-0.004,-14.51,142,1
7674,6.422,-0.015,-14.511,122,1
7675,6.423,-0.027,-14.514,47,1
7676,6.429,-0.01,-14.503,121,1
7677,6.431,-0.022,-14.507,35,1
7678,6.441,-0.008,-14.495,82,1
7679,6.45,-0.009,-14.494,75,1
0,6.144,0.275,-14.735,142,1
1,6.145,0.253,-14.736,148,1
2,6.146,0.242,-14.738,145,1
3,6.146,0.231,-14.739,143,1
4,6.148,0.22,-14.743,140,1
5,6.147,0.208,-14.742,148,1
6,6.148,0.197,-14.745,139,1
7,6.148,0.186,-14.745,114,1
8,6.148,0.175,-14.744,44,1
9,6.15,0.164,-14.75,21,1
10,6.152,0.153,-14.752,45,1
11,6.151,0.141,-14.75,18,1
12,6.147,0.416,-14.718,43,1
13,6.146,0.405,-14.716,29,1
14,6.146,0.394,-14.714,50,1
15,6.145,0.383,-14.713,123,1
16,6.145,0.36,-14.713,154,1
17,6.146,0.349,-14.715,153,1
18,6.146,0.338,-14.716,158,1
19,6.146,0.327,-14.716,153,1
20,6.149,0.316,-14.722,148,1
21,6.148,0.305,-14.719,152,1
22,6.148,0.294,-14.721,150,1
23,6.148,0.282,-14.721,149,1
24,6.149,0.271,-14.722,142,1
25,6.148,0.26,-14.719,153,1
26,6.15,0.249,-14.724,149,1
27,6.148,0.238,-14.72,152,1
28,6.15,0.227,-14.726,144,1
29,6.152,0.216,-14.729,139,1
30,6.151,0.205,-14.727,147,1
31,6.153,0.193,-14.731,149,1
32,6.153,0.183,-14.733,148,1
33,6.155,0.171,-14.736,140,1
34,6.154,0.16,-14.734,140,1
35,6.155,0.149,-14.735,113,1
36,6.156,0.138,-14.738,38,1
37,6.157,0.127,-14.741,36,1
38,6.159,0.116,-14.746,32,1
39,6.154,0.43,-14.706,45,1
40,6.154,0.419,-14.706,49,1
41,6.152,0.408,-14.702,114,1
42,6.15,0.396,-14.698,164,1
43,6.15,0.385,-14.698,157,1
44,6.151,0.374,-14.7,154,1
45,6.15,0.363,-14.699,161,1
46,6.152,0.352,-14.703,162,1
47,6.15,0.341,-14.699,157,1
48,6.153,0.33,-14.704,152,1
49,6.15,0.318,-14.698,154,1
50,6.153,0.308,-14.705,152,1
51,6.154,0.296,-14.707,144,1
52,6.153,0.285,-14.704,152,1
53,6.155,0.274,-14.709,149,1
54,6.155,0.252,-14.709,147,1
55,6.155,0.241,-14.709,143,1
56,6.156,0.23,-14.712,147,1
57,6.155,0.219,-14.709,143,1
58,6.157,0.207,-14.713,146,1
59,6.157,0.196,-14.713,142,1
60,6.157,0.185,-14.715,148,1
61,6.159,0.174,-14.719,143,1
62,6.159,0.163,-14.718,145,1
63,6.161,0.152,-14.722,147,1
64,6.161,0.141,-14.724,151,1
65,6.161,0.13,-14.724,143,1
66,6.161,0.119,-14.724,92,1
67,6.165,0.108,-14.733,23,1
68,6.165,0.096,-14.732,32,1
69,6.165,0.453,-14.696,53,1
70,6.161,0.442,-14.689,46,1
71,6.161,0.431,-14.688,63,1
72,6.161,0.419,-14.687,158,1
73,6.161,0.408,-14.689,153,1
74,6.16,0.397,-14.684,154,1
75,6.163,0.386,-14.693,155,1
76,6.16,0.375,-14.685,157,1
77,6.163,0.364,-14.693,150,1
78,6.161,0.352,-14.687,152,1
79,6.161,0.342,-14.689,155,1
80,6.16,0.33,-14.684,154,1
81,6.16,0.319,-14.686,160,1
82,6.159,0.308,-14.682,156,1
83,6.16,0.297,-14.686,155,1
84,6.161,0.285,-14.689,153,1
85,6.161,0.275,-14.689,154,1
86,6.161,0.264,-14.688,153,1
87,6.163,0.252,-14.692,152,1
88,6.164,0.23,-14.694,144,1
89,6.164,0.219,-14.694,149,1
90,6.163,0.208,-14.692,150,1
91,6.165,0.197,-14.698,142,1
92,6.167,0.186,-14.701,145,1
93,6.168,0.175,-14.703,142,1
94,6.167,0.164,-14.702,142,1
95,6.168,0.153,-14.705,149,1
96,6.168,0.141,-14.705,147,1
97,6.168,0.13,-14.705,138,1
98,6.17,0.119,-14.71,147,1
99,6.168,0.108,-14.705,153,1
100,6.171,0.097,-14.711,123,1
101,6.171,0.086,-14.71,33,1
102,6.174,0.075,-14.717,23,1
103,6.169,0.46,-14.684,40,1
104,6.168,0.449,-14.679,50,1
105,6.167,0.438,-14.679,139,1
106,6.166,0.427,-14.676,164,1
107,6.167,0.416,-14.678,153,1
108,6.166,0.405,-14.676,156,1
109,6.167,0.393,-14.678,159,1
110,6.166,0.382,-14.675,155,1
111,6.165,0.371,-14.674,153,1
112,6.168,0.36,-14.679,154,1
113,6.168,0.349,-14.679,157,1
114,6.168,0.338,-14.681,161,1
115,6.168,0.326,-14.681,154,1
116,6.168,0.315,-14.681,165,1
117,6.167,0.305,-14.679,161,1
118,6.165,0.293,-14.674,157,1
119,6.168,0.282,-14.68,153,1
120,6.166,0.271,-14.675,155,1
121,6.165,0.259,-14.673,154,1
122,6.167,0.249,-14.679,152,1
123,6.165,0.238,-14.674,154,1
124,6.168,0.227,-14.68,152,1
125,6.166,0.215,-14.676,150,1
126,6.169,0.204,-14.682,151,1
127,6.168,0.193,-14.681,143,1
128,6.17,0.182,-14.686,149,1
129,6.171,0.171,-14.687,142,1
130,6.172,0.16,-14.69,145,1
131,6.169,0.149,-14.683,147,1
132,6.173,0.138,-14.693,140,1
133,6.174,0.127,-14.693,148,1
134,6.174,0.116,-14.695,149,1
135,6.175,0.105,-14.696,147,1
136,6.176,0.093,-14.699,143,1
137,6.174,0.082,-14.694,143,1
138,6.175,0.071,-14.696,38,1
139,6.18,0.06,-14.708,27,1
140,6.176,0.475,-14.674,24,1
141,6.174,0.463,-14.668,39,1
142,6.174,0.452,-14.668,128,1
143,6.173,0.441,-14.665,162,1
144,6.173,0.43,-14.667,156,1
145,6.174,0.419,-14.668,166,1
146,6.173,0.408,-14.665,155,1
147,6.172,0.397,-14.664,155,1
148,6.173,0.386,-14.666,156,1
149,6.174,0.375,-14.668,155,1
150,6.174,0.363,-14.668,156,1
151,6.173,0.352,-14.665,157,1
152,6.173,0.341,-14.665,163,1
153,6.174,0.33,-14.668,164,1
154,6.172,0.319,-14.663,156,1
155,6.173,0.308,-14.664,165,1
156,6.17,0.296,-14.658,153,1
157,6.174,0.286,-14.668,156,1
158,6.173,0.275,-14.664,156,1
159,6.173,0.264,-14.664,159,1
160,6.172,0.252,-14.664,155,1
161,6.174,0.241,-14.667,154,1
162,6.172,0.23,-14.663,156,1
163,6.175,0.219,-14.67,150,1
164,6.174,0.208,-14.668,156,1
165,6.175,0.197,-14.67,146,1
166,6.176,0.185,-14.673,148,1
167,6.176,0.175,-14.673,151,1
168,6.175,0.163,-14.672,141,1
169,6.176,0.153,-14.673,136,1
170,6.176,0.141,-14.672,141,1
171,6.178,0.13,-14.678,141,1
172,6.178,0.119,-14.678,144,1
173,6.18,0.108,-14.682,138,1
174,6.179,0.097,-14.679,153,1
175,6.181,0.086,-14.684,145,1
176,6.181,0.075,-14.683,140,1
177,6.182,0.063,-14.687,121,1
178,6.181,0.052,-14.686,25,1
179,6.186,0.041,-14.696,31,1
180,6.184,0.478,-14.656,25,1
181,6.185,0.467,-14.658,122,1
182,6.183,0.456,-14.656,159,1
183,6.181,0.444,-14.651,166,1
184,6.183,0.434,-14.655,162,1
185,6.184,0.423,-14.656,162,1
186,6.182,0.411,-14.652,161,1
187,6.182,0.4,-14.651,167,1
188,6.182,0.389,-14.653,156,1
189,6.181,0.378,-14.651,160,1
190,6.184,0.367,-14.656,165,1
191,6.183,0.356,-14.654,157,1
192,6.183,0.345,-14.655,157,1
193,6.183,0.333,-14.653,157,1
194,6.185,0.323,-14.659,160,1
195,6.182,0.312,-14.651,157,1
196,6.183,0.3,-14.653,158,1
197,6.183,0.289,-14.653,161,1
198,6.182,0.278,-14.652,156,1
199,6.182,0.267,-14.653,166,1
200,6.183,0.256,-14.654,164,1
201,6.183,0.245,-14.653,156,1
202,6.182,0.234,-14.651,153,1
203,6.181,0.222,-14.648,157,1
204,6.182,0.211,-14.653,155,1
205,6.18,0.2,-14.647,159,1
206,6.183,0.189,-14.653,153,1
207,6.184,0.178,-14.656,150,1
208,6.183,0.167,-14.654,151,1
209,6.184,0.156,-14.656,139,1
210,6.184,0.145,-14.656,139,1
211,6.187,0.134,-14.663,150,1
212,6.186,0.123,-14.661,137,1
213,6.188,0.112,-14.665,141,1
214,6.188,0.1,-14.666,143,1
215,6.189,0.089,-14.667,139,1
216,6.189,0.079,-14.668,140,1
217,6.191,0.067,-14.672,140,1
218,6.191,0.056,-14.672,133,1
219,6.19,0.045,-14.67,98,1
220,6.19,0.034,-14.671,49,1
221,6.193,0.023,-14.677,43,1
222,6.188,0.488,-14.647,78,1
223,6.188,0.477,-14.647,153,1
224,6.188,0.466,-14.647,167,1
225,6.189,0.454,-14.648,158,1
226,6.188,0.443,-14.646,164,1
227,6.189,0.432,-14.649,161,1
228,6.189,0.421,-14.648,166,1
229,6.188,0.41,-14.647,163,1
230,6.187,0.399,-14.644,155,1
231,6.188,0.388,-14.645,158,1
232,6.187,0.377,-14.643,157,1
233,6.188,0.366,-14.647,160,1
234,6.188,0.355,-14.645,155,1
235,6.187,0.343,-14.642,156,1
236,6.189,0.333,-14.648,160,1
237,6.187,0.321,-14.643,155,1
238,6.189,0.31,-14.648,153,1
239,6.188,0.299,-14.644,163,1
240,6.19,0.288,-14.65,164,1
241,6.189,0.277,-14.647,166,1
242,6.189,0.266,-14.648,160,1
243,6.189,0.255,-14.647,163,1
244,6.189,0.243,-14.648,165,1
245,6.188,0.233,-14.645,168,1
246,6.187,0.221,-14.641,163,1
247,6.188,0.21,-14.645,159,1
248,6.187,0.199,-14.643,161,1
249,6.187,0.188,-14.644,165,1
250,6.187,0.177,-14.644,161,1
251,6.189,0.166,-14.647,167,1
252,6.187,0.155,-14.643,155,1
253,6.187,0.144,-14.643,151,1
254,6.19,0.132,-14.649,141,1
255,6.191,0.121,-14.651,139,1
256,6.192,0.111,-14.653,130,1
257,6.192,0.099,-14.655,143,1
258,6.192,0.088,-14.654,138,1
259,6.194,0.077,-14.658,139,1
260,6.193,0.066,-14.657,141,1
261,6.195,0.055,-14.661,143,1
262,6.193,0.044,-14.656,133,1
263,6.194,0.033,-14.66,97,1
264,6.194,0.022,-14.659,49,1
265,6.195,0.01,-14.662,34,1
266,6.201,0.501,-14.647,25,1
267,6.199,0.49,-14.642,166,1
268,6.198,0.479,-14.64,178,1
269,6.198,0.467,-14.641,172,1
270,6.198,0.456,-14.641,172,1
271,6.196,0.445,-14.637,176,1
272,6.196,0.434,-14.636,171,1
273,6.197,0.423,-14.639,176,1
274,6.196,0.412,-14.636,175,1
275,6.196,0.4,-14.635,177,1
276,6.195,0.389,-14.634,178,1
277,6.196,0.379,-14.636,175,1
278,6.194,0.368,-14.632,167,1
279,6.195,0.356,-14.634,174,1
280,6.195,0.345,-14.633,164,1
281,6.197,0.334,-14.638,165,1
282,6.196,0.323,-14.635,168,1
283,6.196,0.312,-14.636,161,1
284,6.196,0.301,-14.635,170,1
285,6.195,0.289,-14.633,171,1
286,6.197,0.278,-14.639,167,1
287,6.195,0.268,-14.632,174,1
288,6.195,0.257,-14.632,160,1
289,6.195,0.245,-14.633,172,1
290,6.195,0.234,-14.633,168,1
291,6.194,0.223,-14.631,170,1
292,6.195,0.212,-14.633,171,1
293,6.194,0.201,-14.63,168,1
294,6.195,0.19,-14.633,165,1
295,6.194,0.178,-14.631,174,1
296,6.195,0.168,-14.632,169,1
297,6.194,0.156,-14.63,166,1
298,6.196,0.146,-14.636,167,1
299,6.194,0.134,-14.631,164,1
300,6.197,0.123,-14.637,149,1
301,6.197,0.112,-14.637,149,1
302,6.197,0.101,-14.637,137,1
303,6.196,0.09,-14.635,137,1
304,6.196,0.079,-14.636,142,1
305,6.198,0.068,-14.64,131,1
306,6.198,0.057,-14.638,132,1
307,6.197,0.045,-14.637,141,1
308,6.198,0.034,-14.639,135,1
309,6.199,0.023,-14.642,129,1
310,6.199,0.013,-14.642,57,1
311,6.202,0.001,-14.649,50,1
312,6.213,0.504,-14.639,52,1
313,6.21,0.493,-14.634,184,1
314,6.211,0.482,-14.635,178,1
315,6.21,0.471,-14.632,170,1
316,6.209,0.46,-14.632,168,1
317,6.209,0.449,-14.631,172,1
318,6.208,0.437,-14.63,173,1
319,6.208,0.426,-14.628,177,1
320,6.21,0.415,-14.632,176,1
321,6.209,0.404,-14.632,181,1
322,6.21,0.393,-14.634,182,1
323,6.208,0.382,-14.629,181,1
324,6.21,0.37,-14.633,178,1
325,6.209,0.36,-14.63,181,1
326,6.209,0.349,-14.63,76,1
327,6.21,0.338,-14.632,94,1
328,6.208,0.326,-14.628,139,1
329,6.207,0.315,-14.624,156,1
330,6.207,0.304,-14.625,160,1
331,6.208,0.293,-14.628,175,1
332,6.207,0.282,-14.625,174,1
333,6.207,0.271,-14.624,182,1
334,6.207,0.259,-14.624,173,1
335,6.207,0.248,-14.627,174,1
336,6.207,0.237,-14.626,174,1
337,6.207,0.226,-14.624,174,1
338,6.207,0.215,-14.624,176,1
339,6.207,0.204,-14.625,180,1
340,6.207,0.193,-14.626,167,1
341,6.206,0.182,-14.622,172,1
342,6.207,0.171,-14.626,174,1
343,6.206,0.16,-14.623,173,1
344,6.206,0.148,-14.623,172,1
345,6.205,0.137,-14.62,174,1
346,6.206,0.127,-14.622,175,1
347,6.205,0.116,-14.62,177,1
348,6.205,0.104,-14.62,181,1
349,6.205,0.093,-14.62,184,1
350,6.204,0.082,-14.618,179,1
351,6.205,0.071,-14.62,171,1
352,6.204,0.06,-14.618,169,1
353,6.205,0.049,-14.62,166,1
354,6.205,0.038,-14.619,165,1
355,6.207,0.026,-14.624,151,1
356,6.207,0.015,-14.626,144,1
357,6.207,0.004,-14.626,44,1
358,6.221,0.514,-14.638,12,1
359,6.219,0.503,-14.632,147,1
360,6.218,0.492,-14.631,174,1
361,6.219,0.481,-14.632,176,1
362,6.218,0.47,-14.632,161,1
363,6.219,0.458,-14.633,174,1
364,6.218,0.447,-14.632,177,1
365,6.221,0.437,-14.638,168,1
366,6.218,0.425,-14.631,174,1
367,6.217,0.414,-14.628,181,1
368,6.216,0.403,-14.627,177,1
369,6.216,0.392,-14.627,181,1
370,6.215,0.38,-14.624,183,1
371,6.217,0.37,-14.628,175,1
372,6.215,0.358,-14.624,181,1
373,6.216,0.347,-14.628,62,1
374,6.215,0.336,-14.625,67,1
375,6.216,0.325,-14.626,62,1
376,6.215,0.314,-14.625,56,1
377,6.216,0.303,-14.626,60,1
378,6.214,0.292,-14.623,65,1
379,6.216,0.28,-14.627,69,1
380,6.215,0.27,-14.624,91,1
381,6.216,0.259,-14.627,138,1
382,6.216,0.247,-14.626,149,1
383,6.214,0.236,-14.623,158,1
384,6.213,0.225,-14.619,172,1
385,6.214,0.214,-14.62,172,1
386,6.212,0.203,-14.616,181,1
387,6.213,0.192,-14.619,177,1
388,6.213,0.181,-14.618,173,1
389,6.213,0.169,-14.619,181,1
390,6.213,0.158,-14.618,179,1
391,6.213,0.147,-14.619,173,1
392,6.212,0.137,-14.617,180,1
393,6.213,0.125,-14.619,181,1
394,6.213,0.114,-14.618,180,1
395,6.214,0.103,-14.62,181,1
396,6.212,0.092,-14.617,180,1
397,6.214,0.081,-14.62,180,1
398,6.213,0.07,-14.618,173,1
399,6.213,0.059,-14.619,175,1
400,6.212,0.047,-14.617,169,1
401,6.211,0.037,-14.613,176,1
402,6.211,0.026,-14.614,171,1
403,6.21,0.014,-14.613,181,1
404,6.212,0.003,-14.617,142,1
405,6.231,0.517,-14.632,68,1
406,6.228,0.506,-14.625,176,1
407,6.228,0.495,-14.625,181,1
408,6.229,0.484,-14.628,171,1
409,6.228,0.473,-14.624,173,1
410,6.228,0.462,-14.625,176,1
411,6.229,0.451,-14.627,174,1
412,6.228,0.44,-14.624,178,1
413,6.229,0.429,-14.626,180,1
414,6.227,0.417,-14.623,177,1
415,6.227,0.406,-14.622,187,1
416,6.226,0.395,-14.62,184,1
417,6.227,0.384,-14.623,182,1
418,6.226,0.373,-14.62,179,1
419,6.227,0.362,-14.623,181,1
420,6.227,0.351,-14.621,60,1
421,6.227,0.34,-14.622,64,1
422,6.226,0.329,-14.619,63,1
423,6.226,0.317,-14.62,67,1
424,6.227,0.306,-14.621,64,1
425,6.225,0.295,-14.616,64,1
426,6.226,0.284,-14.618,65,1
427,6.225,0.273,-14.616,64,1
428,6.226,0.262,-14.618,61,1
429,6.224,0.251,-14.615,61,1
430,6.225,0.24,-14.616,60,1
431,6.223,0.229,-14.613,56,1
432,6.223,0.218,-14.613,170,1
433,6.223,0.206,-14.612,177,1
434,6.223,0.195,-14.612,179,1
435,6.222,0.184,-14.61,181,1
436,6.223,0.173,-14.612,176,1
437,6.224,0.162,-14.615,150,1
438,6.224,0.151,-14.614,126,1
439,6.223,0.14,-14.613,182,1
440,6.222,0.129,-14.611,183,1
441,6.223,0.118,-14.612,183,1
442,6.222,0.107,-14.61,180,1
443,6.224,0.095,-14.614,175,1
444,6.223,0.084,-14.613,157,1
445,6.224,0.074,-14.614,180,1
446,6.223,0.063,-14.613,177,1
447,6.224,0.051,-14.614,171,1
448,6.223,0.04,-14.611,169,1
449,6.221,0.029,-14.608,171,1
450,6.223,0.018,-14.612,169,1
451,6.22,0.007,-14.606,171,1
453,6.241,0.509,-14.62,176,1
454,6.242,0.498,-14.623,167,1
455,6.242,0.487,-14.622,175,1
456,6.242,0.476,-14.623,177,1
457,6.241,0.464,-14.62,173,1
458,6.242,0.454,-14.621,177,1
459,6.24,0.442,-14.618,180,1
460,6.241,0.431,-14.621,177,1
461,6.239,0.42,-14.615,186,1
462,6.24,0.409,-14.617,182,1
463,6.239,0.398,-14.613,184,1
464,6.238,0.387,-14.613,185,1
465,6.238,0.375,-14.612,177,1
466,6.238,0.364,-14.612,179,1
467,6.239,0.353,-14.615,65,1
468,6.24,0.343,-14.617,72,1
469,6.24,0.331,-14.618,65,1
470,6.238,0.32,-14.612,61,1
471,6.239,0.309,-14.615,67,1
472,6.237,0.298,-14.61,61,1
473,6.239,0.287,-14.615,65,1
474,6.236,0.276,-14.608,68,1
475,6.238,0.265,-14.612,67,1
476,6.238,0.254,-14.611,67,1
477,6.236,0.242,-14.608,74,1
478,6.237,0.231,-14.609,67,1
479,6.236,0.22,-14.607,148,1
480,6.234,0.209,-14.604,178,1
481,6.234,0.198,-14.602,182,1
482,6.235,0.187,-14.605,177,1
483,6.234,0.176,-14.604,187,1
484,6.238,0.165,-14.611,119,1
485,6.236,0.154,-14.608,110,1
486,6.236,0.142,-14.608,107,1
487,6.237,0.131,-14.609,127,1
488,6.238,0.12,-14.611,183,1
489,6.236,0.109,-14.608,173,1
490,6.235,0.098,-14.606,177,1
491,6.235,0.087,-14.605,177,1
492,6.236,0.076,-14.607,177,1
493,6.233,0.065,-14.6,176,1
494,6.235,0.054,-14.605,173,1
495,6.233,0.043,-14.601,173,1
496,6.234,0.032,-14.602,168,1
497,6.233,0.021,-14.601,173,1
498,6.234,0.009,-14.601,166,1
500,6.249,0.509,-14.616,160,1
501,6.249,0.498,-14.616,173,1
502,6.249,0.487,-14.615,182,1
503,6.249,0.476,-14.616,174,1
504,6.249,0.465,-14.615,166,1
505,6.249,0.454,-14.616,170,1
506,6.249,0.442,-14.616,172,1
507,6.249,0.431,-14.615,180,1
508,6.247,0.421,-14.611,186,1
509,6.247,0.409,-14.611,180,1
510,6.247,0.398,-14.611,180,1
511,6.247,0.387,-14.61,183,1
512,6.246,0.376,-14.608,177,1
513,6.247,0.365,-14.61,184,1
514,6.248,0.354,-14.613,77,1
515,6.248,0.343,-14.612,69,1
516,6.247,0.331,-14.612,58,1
517,6.246,0.32,-14.608,109,1
518,6.245,0.309,-14.606,153,1
519,6.246,0.298,-14.609,132,1
520,6.247,0.287,-14.611,115,1
521,6.246,0.276,-14.607,74,1
522,6.247,0.265,-14.61,76,1
523,6.246,0.254,-14.608,70,1
524,6.246,0.243,-14.607,72,1
525,6.245,0.231,-14.606,74,1
526,6.243,0.22,-14.602,154,1
527,6.243,0.209,-14.602,187,1
528,6.243,0.199,-14.601,189,1
529,6.243,0.187,-14.6,182,1
530,6.244,0.176,-14.603,186,1
531,6.244,0.165,-14.604,126,1
532,6.241,0.154,-14.597,212,1
533,6.242,0.142,-14.599,153,1
534,6.245,0.132,-14.605,95,1
535,6.244,0.121,-14.604,126,1
536,6.244,0.109,-14.602,182,1
537,6.243,0.098,-14.601,182,1
538,6.244,0.087,-14.604,177,1
539,6.244,0.076,-14.602,181,1
540,6.244,0.065,-14.603,180,1
541,6.243,0.054,-14.601,172,1
542,6.242,0.043,-14.599,168,1
543,6.241,0.032,-14.597,172,1
544,6.24,0.021,-14.594,177,1
545,6.241,0.01,-14.596,171,1
547,6.257,0.512,-14.609,152,1
548,6.258,0.501,-14.611,176,1
549,6.258,0.49,-14.612,173,1
550,6.257,0.479,-14.609,168,1
551,6.257,0.468,-14.609,172,1
552,6.256,0.457,-14.607,173,1
553,6.257,0.446,-14.608,175,1
554,6.256,0.435,-14.606,188,1
555,6.256,0.423,-14.607,176,1
556,6.257,0.412,-14.608,181,1
557,6.257,0.401,-14.608,175,1
558,6.256,0.39,-14.607,180,1
559,6.257,0.379,-14.608,181,1
560,6.256,0.368,-14.608,183,1
561,6.256,0.356,-14.608,82,1
562,6.258,0.346,-14.611,71,1
563,6.256,0.335,-14.608,64,1
564,6.254,0.323,-14.601,72,1
565,6.255,0.312,-14.603,186,1
566,6.255,0.301,-14.604,176,1
567,6.253,0.29,-14.6,182,1
568,6.255,0.279,-14.603,100,1
569,6.256,0.268,-14.605,69,1
570,6.254,0.257,-14.601,73,1
571,6.254,0.245,-14.602,83,1
572,6.253,0.235,-14.597,119,1
573,6.254,0.224,-14.601,172,1
574,6.252,0.213,-14.597,185,1
575,6.254,0.201,-14.601,184,1
576,6.253,0.19,-14.599,183,1
577,6.253,0.179,-14.599,181,1
578,6.253,0.168,-14.599,151,1
579,6.244,0.157,-14.578,245,1
580,6.254,0.146,-14.601,126,1
581,6.254,0.135,-14.602,87,1
582,6.253,0.123,-14.599,88,1
583,6.253,0.113,-14.6,143,1
584,6.251,0.102,-14.594,173,1
585,6.252,0.09,-14.595,180,1
586,6.252,0.079,-14.596,178,1
587,6.251,0.068,-14.594,179,1
588,6.252,0.057,-14.595,181,1
589,6.25,0.046,-14.59,181,1
590,6.252,0.035,-14.595,165,1
591,6.252,0.024,-14.596,167,1
592,6.252,0.013,-14.595,168,1
593,6.25,0.002,-14.592,168,1
595,6.272,0.515,-14.606,167,1
596,6.271,0.504,-14.604,169,1
597,6.272,0.493,-14.606,174,1
598,6.272,0.482,-14.607,172,1
599,6.27,0.47,-14.602,173,1
600,6.269,0.459,-14.601,169,1
601,6.269,0.448,-14.6,183,1
602,6.27,0.437,-14.602,180,1
603,6.269,0.426,-14.599,179,1
604,6.269,0.415,-14.599,176,1
605,6.268,0.403,-14.597,178,1
606,6.269,0.393,-14.6,187,1
607,6.269,0.382,-14.599,178,1
608,6.269,0.37,-14.601,177,1
609,6.27,0.359,-14.602,90,1
610,6.27,0.348,-14.601,72,1
611,6.269,0.337,-14.6,68,1
612,6.268,0.326,-14.598,71,1
613,6.268,0.315,-14.598,180,1
614,6.269,0.304,-14.601,174,1
615,6.267,0.292,-14.595,185,1
616,6.267,0.282,-14.596,81,1
617,6.269,0.27,-14.601,77,1
618,6.267,0.259,-14.595,80,1
619,6.267,0.248,-14.595,87,1
620,6.265,0.237,-14.59,188,1
