6.284,-0.008,-14.804,2
6.289,-0.001,-14.796,1
6.288,-0.012,-14.793,2
6.296,-0.009,-14.782,1
6.296,-0.02,-14.782,2
6.299,-0.031,-14.788,2
6.302,-0.007,-14.762,1
6.305,-0.019,-14.768,1
6.306,-0.03,-14.769,2
6.31,-0.007,-14.755,1
6.31,-0.018,-14.757,1
6.311,-0.03,-14.758,2
6.313,-0.041,-14.764,2
6.315,-0.002,-14.741,1
6.317,-0.013,-14.746,1
6.318,-0.024,-14.748,1
6.318,-0.035,-14.747,2
6.322,-0.046,-14.757,2
6.325,-0.01,-14.727,1
6.325,-0.022,-14.727,1
6.328,-0.033,-14.736,2
6.328,-0.044,-14.734,2
6.331,-0.002,-14.719,1
6.328,-0.014,-14.714,1
6.331,-0.024,-14.719,1
6.332,-0.036,-14.722,2
6.334,-0.047,-14.726,2
6.339,-0.011,-14.713,1
6.338,-0.022,-14.71,1
6.337,-0.033,-14.708,1
6.339,-0.045,-14.714,2
6.345,-0.011,-14.69,1
6.35,-0.022,-14.701,1
6.35,-0.033,-14.701,1
6.349,-0.045,-14.7,2
6.352,-0.001,-14.686,1
6.352,-0.012,-14.684,1
6.353,-0.023,-14.687,1
6.352,-0.034,-14.684,1
6.353,-0.045,-14.688,2
6.357,-0.005,-14.67,1
6.357,-0.017,-14.672,1
6.356,-0.028,-14.668,1
6.359,-0.04,-14.676,1
6.36,-0.051,-14.679,2
6.369,-0.001,-14.661,1
6.37,-0.012,-14.664,1
6.365,-0.023,-14.653,1
6.368,-0.034,-14.66,1
6.369,-0.045,-14.66,2
6.372,-0.005,-14.644,1
6.373,-0.016,-14.648,1
6.371,-0.027,-14.644,1
6.376,-0.038,-14.654,1
6.375,-0.05,-14.653,2
6.377,-0.001,-14.632,1
6.378,-0.012,-14.633,1
6.376,-0.023,-14.629,1
6.381,-0.034,-14.641,1
6.382,-0.045,-14.643,2
6.389,-0.01,-14.623,1
6.389,-0.021,-14.622,1
6.391,-0.032,-14.626,1
6.391,-0.044,-14.628,2
6.393,-0.002,-14.61,1
6.396,-0.014,-14.616,1
6.393,-0.024,-14.608,1
6.395,-0.036,-14.613,2
6.409,-0.047,-14.646,2
6.403,-0.011,-14.605,1
6.401,-0.022,-14.601,1
6.401,-0.033,-14.601,2
6.417,-0.044,-14.638,2
6.41,-0.007,-14.587,1
6.411,-0.019,-14.591,1
6.41,-0.03,-14.589,2
6.415,-0.007,-14.576,1
6.416,-0.019,-14.578,2
6.415,-0.03,-14.576,2
6.422,-0.01,-14.566,2
6.422,-0.021,-14.567,2
6.429,-0.007,-14.551,2
6.43,-0.018,-14.552,2
6.438,-0.011,-14.546,2
6.222,0.382,-14.897,2
6.223,0.37,-14.899,2
6.221,0.359,-14.894,2
6.221,0.348,-14.893,2
6.221,0.336,-14.894,1
6.222,0.325,-14.895,1
6.22,0.314,-14.892,1
6.221,0.303,-14.894,1
6.222,0.292,-14.895,1
6.223,0.28,-14.898,1
6.228,0.405,-14.881,2
6.228,0.394,-14.881,2
6.228,0.383,-14.882,2
6.226,0.371,-14.877,1
