7.4666e+05,3.076,-0.01,-14.546,138,1,221.05
7.4666e+05,3.078,-0.021,-14.551,126,1,221.21
7.4666e+05,3.076,-0.031,-14.545,133,1,221.02
7.4666e+05,3.076,-0.041,-14.544,45,1,220.99
7.4666e+05,3.076,-0.052,-14.543,31,1,220.96
7.4667e+05,3.089,-0.007,-14.542,137,1,221.01
7.4667e+05,3.09,-0.017,-14.546,130,1,221.13
7.4667e+05,3.089,-0.027,-14.542,125,1,221.01
7.4667e+05,3.089,-0.038,-14.543,55,1,221.04
7.4667e+05,3.09,-0.049,-14.545,34,1,221.11
7.4667e+05,3.1,-0.007,-14.548,144,1,221.25
7.4667e+05,3.101,-0.018,-14.549,135,1,221.29
7.4667e+05,3.1,-0.028,-14.547,54,1,221.23
7.4667e+05,3.101,-0.038,-14.55,12,1,221.32
7.4667e+05,3.109,-0.004,-14.55,137,1,221.37
7.4668e+05,3.109,-0.014,-14.549,127,1,221.34
7.4668e+05,3.109,-0.024,-14.545,54,1,221.22
7.4668e+05,3.109,-0.035,-14.548,30,1,221.31
7.4668e+05,3.122,-0.003,-14.547,140,1,221.36
7.4668e+05,3.122,-0.013,-14.547,65,1,221.36
7.4668e+05,3.122,-0.023,-14.549,15,1,221.42
7.4668e+05,3.133,-0.002,-14.555,117,1,221.66
7.4668e+05,3.131,-0.013,-14.544,23,1,221.33
7.4668e+05,3.132,-0.023,-14.55,13,1,221.51
7.4668e+05,3.142,-0.009,-14.553,30,1,221.66
7.5016e+05,2.753,-0.004,-14.513,33,1,218.21
7.5016e+05,2.763,-0.046,-14.568,6,1,219.86
7.5016e+05,2.764,-0.001,-14.51,72,1,218.18
7.5016e+05,2.765,-0.011,-14.514,47,1,218.3
7.5016e+05,2.776,-0.002,-14.515,104,1,218.39
7.5017e+05,2.774,-0.013,-14.511,58,1,218.26
7.5017e+05,2.775,-0.023,-14.514,33,1,218.36
7.5017e+05,2.785,-0.009,-14.514,138,1,218.41
7.5017e+05,2.785,-0.019,-14.515,66,1,218.44
7.5017e+05,2.785,-0.03,-14.514,42,1,218.41
7.5017e+05,2.796,-0.051,-14.568,11,1,220.04
7.5017e+05,2.796,-0.007,-14.514,143,1,218.47
7.5017e+05,2.797,-0.017,-14.519,115,1,218.62
7.5017e+05,2.796,-0.027,-14.514,60,1,218.47
7.5017e+05,2.797,-0.038,-14.52,33,1,218.65
7.5018e+05,2.806,-0.007,-14.517,136,1,218.62
7.5018e+05,2.805,-0.017,-14.514,141,1,218.52
7.5018e+05,2.806,-0.027,-14.517,77,1,218.62
7.5018e+05,2.805,-0.038,-14.514,38,1,218.52
7.5018e+05,2.811,-0.048,-14.545,8,1,219.46
7.5018e+05,2.818,-0.002,-14.518,143,1,218.71
7.5018e+05,2.818,-0.012,-14.517,142,1,218.68
7.5018e+05,2.818,-0.022,-14.519,135,1,218.74
7.5018e+05,2.818,-0.032,-14.52,123,1,218.77
7.5019e+05,2.817,-0.043,-14.514,38,1,218.59
7.5019e+05,2.819,-0.053,-14.521,32,1,218.81
7.5019e+05,2.829,-0.009,-14.516,139,1,218.72
7.5019e+05,2.83,-0.019,-14.521,141,1,218.87
7.5019e+05,2.83,-0.029,-14.519,137,1,218.81
7.5019e+05,2.83,-0.039,-14.521,104,1,218.87
7.5019e+05,2.829,-0.05,-14.517,33,1,218.75
7.5019e+05,2.839,-0.01,-14.521,141,1,218.92
7.5019e+05,2.839,-0.021,-14.523,144,1,218.98
7.5019e+05,2.838,-0.031,-14.519,146,1,218.86
7.502e+05,2.839,-0.041,-14.521,133,1,218.92
7.502e+05,2.837,-0.051,-14.514,47,1,218.7
7.502e+05,2.839,-0.062,-14.524,21,1,219.01
7.502e+05,2.85,-0.005,-14.522,137,1,219.01
7.502e+05,2.85,-0.015,-14.519,142,1,218.92
7.502e+05,2.85,-0.025,-14.523,140,1,219.04
7.502e+05,2.849,-0.036,-14.519,142,1,218.92
7.502e+05,2.85,-0.047,-14.52,135,1,218.95
7.502e+05,2.849,-0.057,-14.517,39,1,218.86
7.502e+05,2.85,-0.067,-14.52,22,1,218.95
7.5021e+05,2.863,-0.004,-14.521,141,1,219.06
7.5021e+05,2.864,-0.015,-14.525,141,1,219.18
