7000,6.155,-0.007,-14.613,131,1,251.42
7001,6.154,-0.018,-14.611,54,1,251.35
7002,6.161,-0.009,-14.606,156,1,251.29
7003,6.162,-0.02,-14.609,105,1,251.39
7004,6.163,-0.031,-14.611,20,1,251.46
7005,6.17,-0.005,-14.604,168,1,251.35
7006,6.17,-0.016,-14.604,145,1,251.35
7007,6.171,-0.027,-14.606,46,1,251.42
7008,6.182,-0.001,-14.595,176,1,251.23
7009,6.183,-0.012,-14.597,175,1,251.3
7010,6.184,-0.023,-14.598,135,1,251.34
7011,6.183,-0.034,-14.597,52,1,251.3
7012,6.19,-0.003,-14.591,172,1,251.21
7013,6.189,-0.014,-14.588,172,1,251.11
7014,6.189,-0.025,-14.589,161,1,251.14
7015,6.19,-0.036,-14.591,66,1,251.21
7016,6.196,-0.006,-14.58,171,1,250.97
7017,6.198,-0.018,-14.583,172,1,251.08
7018,6.197,-0.029,-14.582,151,1,251.04
7019,6.199,-0.04,-14.587,63,1,251.21
7020,6.213,-0.003,-14.58,167,1,251.18
7021,6.211,-0.014,-14.576,169,1,251.04
7022,6.212,-0.025,-14.579,166,1,251.14
7023,6.212,-0.036,-14.578,121,1,251.11
7024,6.213,-0.047,-14.582,51,1,251.24
7025,6.22,-0.003,-14.575,170,1,251.12
7026,6.22,-0.014,-14.575,172,1,251.12
7027,6.221,-0.025,-14.578,169,1,251.22
7028,6.221,-0.036,-14.578,126,1,251.22
7029,6.221,-0.047,-14.578,42,1,251.22
7030,6.23,-0.01,-14.571,171,1,251.13
7031,6.229,-0.021,-14.569,169,1,251.06
7032,6.231,-0.032,-14.575,166,1,251.26
7033,6.229,-0.043,-14.57,137,1,251.09
7034,6.232,-0.054,-14.575,51,1,251.27
7035,6.24,-0.009,-14.561,165,1,250.96
7036,6.242,-0.02,-14.564,168,1,251.07
7037,6.241,-0.031,-14.561,166,1,250.97
7038,6.242,-0.042,-14.566,115,1,251.13
7039,6.245,-0.054,-14.571,71,1,251.31
7040,6.248,-0.011,-14.554,165,1,250.86
7041,6.249,-0.022,-14.557,164,1,250.96
7042,6.249,-0.033,-14.557,162,1,250.96
7043,6.252,-0.045,-14.563,110,1,251.17
7044,6.253,-0.055,-14.566,63,1,251.27
7045,6.258,-0.006,-14.553,164,1,250.95
7046,6.256,-0.016,-14.55,161,1,250.84
7047,6.258,-0.027,-14.554,171,1,250.98
7048,6.258,-0.039,-14.553,157,1,250.95
7049,6.26,-0.05,-14.557,107,1,251.09
7050,6.269,-0.061,-14.579,47,1,251.85
7051,6.272,-0.072,-14.586,46,1,252.09
7052,6.274,-0.083,-14.591,46,1,252.26
7071,6.271,-0.002,-14.548,169,1,250.97
7072,6.271,-0.014,-14.548,167,1,250.97
7073,6.27,-0.025,-14.546,167,1,250.9
7074,6.271,-0.036,-14.549,165,1,251
7075,6.271,-0.047,-14.549,121,1,251
7076,6.278,-0.058,-14.563,61,1,251.49
7077,6.279,-0.069,-14.566,60,1,251.59
7078,6.28,-0.08,-14.569,56,1,251.69
7144,6.28,-0.005,-14.545,160,1,251
7145,6.279,-0.016,-14.543,168,1,250.92
7146,6.28,-0.027,-14.546,170,1,251.02
7147,6.279,-0.038,-14.542,165,1,250.9
7148,6.28,-0.049,-14.546,109,1,251.02
7149,6.286,-0.06,-14.559,94,1,251.48
7150,6.287,-0.071,-14.563,88,1,251.61
7151,6.286,-0.083,-14.559,88,1,251.48
7236,6.286,-0.002,-14.535,164,1,250.78
7237,6.286,-0.013,-14.538,170,1,250.87
7238,6.286,-0.024,-14.535,167,1,250.78
7239,6.288,-0.035,-14.54,159,1,250.95
7240,6.288,-0.046,-14.542,126,1,251.01
7241,6.295,-0.057,-14.558,145,1,251.56
7242,6.295,-0.068,-14.557,148,1,251.53
7243,6.292,-0.079,-14.549,150,1,251.26
7328,6.297,-0.009,-14.528,163,1,250.71
7329,6.299,-0.021,-14.533,171,1,250.89
7330,6.299,-0.032,-14.531,166,1,250.83
7331,6.3,-0.043,-14.535,107,1,250.96
7332,6.302,-0.054,-14.539,67,1,251.1
7333,6.308,-0.065,-14.552,77,1,251.55
7334,6.308,-0.076,-14.553,79,1,251.58
7420,6.309,-0.001,-14.529,160,1,250.9
7421,6.307,-0.012,-14.526,165,1,250.78
7422,6.31,-0.023,-14.53,167,1,250.94
7423,6.309,-0.034,-14.53,165,1,250.92
7424,6.309,-0.045,-14.529,122,1,250.9
7425,6.315,-0.056,-14.543,57,1,251.38
7426,6.319,-0.067,-14.553,58,1,251.72
7427,6.321,-0.079,-14.558,52,1,251.89
7513,6.315,-0.006,-14.517,166,1,250.62
7514,6.315,-0.017,-14.518,169,1,250.65
7515,6.316,-0.028,-14.52,171,1,250.72
7516,6.318,-0.04,-14.523,113,1,250.83
7517,6.319,-0.051,-14.525,55,1,250.91
7518,6.334,-0.062,-14.561,36,1,252.14
7519,6.336,-0.072,-14.565,29,1,252.28
7605,6.33,-0.004,-14.517,167,1,250.81
7606,6.327,-0.015,-14.511,163,1,250.6
7607,6.329,-0.026,-14.517,169,1,250.8
7608,6.33,-0.037,-14.518,109,1,250.84
7609,6.33,-0.048,-14.517,61,1,250.81
7665,6.337,-0.005,-14.509,169,1,250.67
7666,6.337,-0.017,-14.51,172,1,250.7
7667,6.336,-0.028,-14.509,161,1,250.66
7668,6.339,-0.039,-14.516,120,1,250.9
7669,6.34,-0.05,-14.517,50,1,250.94
7687,6.347,-0.001,-14.505,167,1,250.68
7688,6.345,-0.012,-14.502,164,1,250.57
7689,6.347,-0.023,-14.507,161,1,250.74
7690,6.347,-0.034,-14.506,119,1,250.71
7691,6.349,-0.045,-14.51,59,1,250.85
7692,6.359,-0.008,-14.498,167,1,250.63
7693,6.359,-0.019,-14.498,170,1,250.63
7694,6.359,-0.03,-14.498,120,1,250.63
7695,6.361,-0.041,-14.504,61,1,250.83
7696,6.366,-0.007,-14.494,169,1,250.6
7697,6.367,-0.019,-14.497,164,1,250.7
7698,6.367,-0.03,-14.496,118,1,250.67
7699,6.369,-0.041,-14.502,48,1,250.87
11900,6.135,-0.009,-14.629,37,1,251.65
11901,6.142,-0.007,-14.621,104,1,251.5
11902,6.144,-0.018,-14.624,17,1,251.61
12001,6.377,-0.004,-14.492,171,1,250.68
12002,6.376,-0.015,-14.491,151,1,250.64
12003,6.377,-0.025,-14.493,112,1,250.71
12004,6.377,-0.036,-14.492,34,1,250.68
12005,6.384,-0.002,-14.474,172,1,250.25
12006,6.388,-0.014,-14.484,93,1,250.59
12007,6.388,-0.025,-14.484,46,1,250.59
12008,6.396,-0.005,-14.481,142,1,250.61
12009,6.395,-0.016,-14.479,97,1,250.54
12010,6.398,-0.027,-14.484,36,1,250.72
12011,6.405,-0.001,-14.475,104,1,250.55
12012,6.405,-0.012,-14.475,51,1,250.55
12013,6.418,-0.008,-14.47,55,1,250.57
7300,17.648,-0.009,-44.231,110,8,2267.8
7301,17.649,-0.043,-44.233,108,8,2268
7302,17.649,-0.075,-44.235,102,8,2268.2
7311,17.673,-0.009,-44.221,103,8,2267.8
7312,17.674,-0.043,-44.224,99,8,2268.1
7313,17.674,-0.076,-44.223,104,8,2268
7339,17.701,-0.001,-44.209,86,8,2267.8
7340,17.702,-0.033,-44.21,92,8,2267.9
7341,17.702,-0.066,-44.211,95,8,2268
7375,17.74,-0.031,-44.192,130,8,2267.6
7376,17.74,-0.065,-44.189,132,8,2267.4
7410,17.766,-0.01,-44.182,112,8,2267.7
7411,17.766,-0.043,-44.183,107,8,2267.8
7449,17.792,-0.009,-44.174,100,8,2267.9
7450,17.792,-0.043,-44.172,94,8,2267.7
2400,20.529,-0.047,-50.836,16,10,3005.7
2422,20.569,-0.043,-50.753,33,10,2999
2435,20.588,-0.036,-50.681,36,10,2992.4
2476,20.659,-0.027,-50.544,33,10,2981.5
2477,21.635,-0.029,-52.933,62,5,3270
2506,20.674,-0.031,-50.491,20,10,2976.8
2507,21.666,-0.032,-52.912,92,5,3269.1
2557,21.705,-0.025,-52.916,58,5,3271.2
2611,20.708,-0.024,-50.358,21,10,2964.7
2612,21.634,-0.025,-52.612,30,5,3236.1
2663,20.725,-0.03,-50.324,22,10,2962
2664,21.456,-0.031,-52.099,73,5,3174.7
2725,20.743,-0.018,-50.27,74,10,2957.3
2783,20.788,-0.015,-50.258,78,10,2958
100,14.34,-0.019,-35.084,27,7,1436.5
101,14.337,-0.072,-35.078,42,7,1436
117,14.36,-0.047,-35.069,54,7,1436
137,14.381,-0.016,-35.058,34,7,1435.9
138,14.384,-0.07,-35.066,28,7,1436.5
158,14.409,-0.07,-35.04,49,7,1435.4
177,14.433,-0.047,-35.044,46,7,1436.4
200,14.454,-0.012,-35.028,49,7,1435.9
220,14.49,-0.037,-35.029,39,7,1437
221,14.484,-0.063,-35.015,38,7,1435.8
246,14.8,-0.023,-35.723,40,7,1495.2
247,14.539,-0.049,-35.094,51,7,1443
279,14.519,-0.026,-34.979,78,7,1434.3
280,14.519,-0.053,-34.979,76,7,1434.3
329,14.543,-0.024,-34.953,105,7,1433.2
330,14.542,-0.051,-34.95,108,7,1433
381,14.568,-0.001,-34.953,73,7,1433.9
382,14.569,-0.028,-34.955,72,7,1434.1
383,14.569,-0.053,-34.955,70,7,1434.1
1466,14.046,-0.007,-35.201,44,7,1436.4
1494,14.07,-0.034,-35.205,27,7,1437.4
1517,14.091,-0.001,-35.192,56,7,1437
1518,14.087,-0.053,-35.183,37,7,1436.3
1519,14.091,-0.079,-35.192,56,7,1437
1542,14.121,-0.025,-35.175,51,7,1436.7
1558,14.139,-0.06,-35.161,33,7,1436.2
1580,14.156,-0.034,-35.145,49,7,1435.6
1595,14.189,-0.006,-35.135,45,7,1435.8
1596,14.192,-0.032,-35.142,54,7,1436.4
1619,14.211,-0.038,-35.131,35,7,1436.1
1620,14.209,-0.065,-35.126,53,7,1435.7
1642,14.238,-0.003,-35.13,45,7,1436.8
1643,14.23,-0.03,-35.111,57,7,1435.3
1668,14.266,-0.025,-35.116,52,7,1436.7
1669,14.259,-0.077,-35.099,34,7,1435.3
1686,14.283,-0.054,-35.097,46,7,1435.8
11094,14.304,-0.025,-35.082,53,7,1435.4
3177,27.096,-0.039,-68.343,20,6,5405
3254,26.964,-0.023,-66.663,108,6,5171
3286,27.008,-0.005,-66.644,96,6,5170.9
6179,48.925,-0.015,-123.72,50,9,17700
0,6.145,0.446,-14.592,171,1,250.69
1,6.146,0.435,-14.593,170,1,250.73
2,6.146,0.424,-14.594,170,1,250.76
3,6.145,0.402,-14.592,173,1,250.69
4,6.145,0.391,-14.592,172,1,250.69
5,6.145,0.38,-14.591,178,1,250.66
6,6.146,0.358,-14.592,174,1,250.7
7,6.146,0.347,-14.594,176,1,250.76
8,6.146,0.336,-14.592,176,1,250.7
9,6.146,0.324,-14.593,174,1,250.73
10,6.145,0.314,-14.592,176,1,250.69
11,6.146,0.303,-14.592,179,1,250.7
12,6.146,0.292,-14.593,177,1,250.73
13,6.147,0.28,-14.596,172,1,250.83
14,6.147,0.269,-14.597,177,1,250.86
15,6.148,0.259,-14.599,176,1,250.93
16,6.148,0.248,-14.599,165,1,250.93
17,6.148,0.236,-14.599,147,1,250.93
18,6.148,0.225,-14.597,150,1,250.87
19,6.148,0.214,-14.599,177,1,250.93
20,6.148,0.203,-14.599,177,1,250.93
21,6.148,0.192,-14.599,176,1,250.93
