2.656,-0.025,-14.528,145,3
2.656,-0.036,-14.528,143,3
2.656,-0.045,-14.527,153,3
2.657,-0.056,-14.533,148,3
2.658,-0.067,-14.536,148,3
2.658,-0.077,-14.537,142,3
2.657,-0.087,-14.531,51,3
2.658,-0.097,-14.535,23,3
2.666,-0.003,-14.519,155,3
2.666,-0.013,-14.52,151,3
2.666,-0.023,-14.517,144,3
2.666,-0.034,-14.519,152,3
2.667,-0.044,-14.522,146,3
2.667,-0.054,-14.524,146,3
2.668,-0.064,-14.528,146,3
2.667,-0.075,-14.526,143,3
2.668,-0.085,-14.53,85,3
2.667,-0.095,-14.524,36,3
2.678,-0.002,-14.515,150,3
2.677,-0.012,-14.514,154,3
2.678,-0.022,-14.517,152,3
2.678,-0.032,-14.519,150,3
2.678,-0.043,-14.52,143,3
2.68,-0.053,-14.526,142,3
2.679,-0.064,-14.522,140,3
2.679,-0.074,-14.524,143,3
2.679,-0.084,-14.523,87,3
2.679,-0.094,-14.523,21,3
2.684,-0.003,-14.512,156,3
2.685,-0.014,-14.515,153,3
2.686,-0.024,-14.519,152,3
2.685,-0.034,-14.517,148,3
2.686,-0.045,-14.521,141,3
2.685,-0.055,-14.517,145,3
2.686,-0.065,-14.52,146,3
2.686,-0.075,-14.519,150,3
2.687,-0.086,-14.524,86,3
2.686,-0.096,-14.518,27,3
2.694,-0.001,-14.51,149,3
2.694,-0.011,-14.508,151,3
2.694,-0.021,-14.509,154,3
2.695,-0.032,-14.513,143,3
2.694,-0.042,-14.511,153,3
2.695,-0.052,-14.512,138,3
2.695,-0.063,-14.514,145,3
2.695,-0.073,-14.514,146,3
2.695,-0.083,-14.514,139,3
2.696,-0.094,-14.519,85,3
2.696,-0.104,-14.518,34,3
2.707,-0.007,-14.5,156,3
2.707,-0.018,-14.502,154,3
2.707,-0.028,-14.502,155,3
2.708,-0.038,-14.506,141,3
2.707,-0.049,-14.505,145,3
2.709,-0.059,-14.511,144,3
2.709,-0.069,-14.512,145,3
2.709,-0.079,-14.512,148,3
2.708,-0.09,-14.51,68,3
2.708,-0.1,-14.51,30,3
3.301,-0.001,-22.807,87,4
3.3,-0.017,-22.8,77,4
3.299,-0.033,-22.792,80,4
3.299,-0.049,-22.791,80,4
3.298,-0.064,-22.788,76,4
3.298,-0.081,-22.788,79,4
3.298,-0.097,-22.783,85,4
3.298,-0.113,-22.783,90,4
3.297,-0.129,-22.781,92,4
3.297,-0.145,-22.779,86,4
3.297,-0.161,-22.778,78,4
3.296,-0.177,-22.774,84,4
3.296,-0.193,-22.77,83,4
3.296,-0.209,-22.768,90,4
3.296,-0.225,-22.768,83,4
3.296,-0.241,-22.77,87,4
3.295,-0.257,-22.763,80,4
3.295,-0.273,-22.764,80,4
3.295,-0.29,-22.761,83,4
3.295,-0.306,-22.761,73,4
3.294,-0.321,-22.756,79,4
3.294,-0.338,-22.755,79,4
3.317,-0.001,-22.792,88,4
3.317,-0.017,-22.792,85,4
3.316,-0.033,-22.789,85,4
3.317,-0.049,-22.792,79,4
3.316,-0.065,-22.784,84,4
3.316,-0.082,-22.783,90,4
3.315,-0.097,-22.779,83,4
3.315,-0.113,-22.78,81,4
3.315,-0.13,-22.779,92,4
3.314,-0.146,-22.77,83,4
3.314,-0.162,-22.768,78,4
3.313,-0.177,-22.766,81,4
3.314,-0.193,-22.768,82,4
3.313,-0.21,-22.767,85,4
3.313,-0.226,-22.767,83,4
3.313,-0.242,-22.763,82,4
3.312,-0.258,-22.76,78,4
3.312,-0.274,-22.759,78,4
3.312,-0.29,-22.759,83,4
3.312,-0.306,-22.755,81,4
3.312,-0.322,-22.756,85,4
3.312,-0.338,-22.753,81,4
3.33,-0.004,-22.79,75,4
3.331,-0.021,-22.792,83,4
3.329,-0.037,-22.782,83,4
3.33,-0.052,-22.785,83,4
3.33,-0.069,-22.786,84,4
3.329,-0.085,-22.782,85,4
3.329,-0.101,-22.776,84,4
3.328,-0.117,-22.775,82,4
3.328,-0.133,-22.771,82,4
3.328,-0.149,-22.771,81,4
3.328,-0.165,-22.774,83,4
3.328,-0.181,-22.77,82,4
3.328,-0.198,-22.77,82,4
3.327,-0.213,-22.764,81,4
3.326,-0.229,-22.763,79,4
3.326,-0.245,-22.76,83,4
3.326,-0.261,-22.762,82,4
3.326,-0.278,-22.763,87,4
3.326,-0.294,-22.758,80,4
3.325,-0.309,-22.754,84,4
3.325,-0.325,-22.75,84,4
3.326,-0.342,-22.759,83,4
3.347,-0.016,-22.788,85,4
3.346,-0.032,-22.785,83,4
3.346,-0.049,-22.782,80,4
3.346,-0.065,-22.78,75,4
3.345,-0.08,-22.776,85,4
3.345,-0.097,-22.771,80,4
3.345,-0.113,-22.771,79,4
3.345,-0.129,-22.777,83,4
3.345,-0.145,-22.771,79,4
3.345,-0.161,-22.771,82,4
3.344,-0.177,-22.768,82,4
3.345,-0.193,-22.77,83,4
3.344,-0.209,-22.767,86,4
3.343,-0.226,-22.764,82,4
3.343,-0.242,-22.761,87,4
3.343,-0.257,-22.763,83,4
3.343,-0.273,-22.76,79,4
3.343,-0.289,-22.764,81,4
3.343,-0.305,-22.758,82,4
3.342,-0.322,-22.753,87,4
3.343,-0.337,-22.758,92,4
3.367,-0.014,-22.784,81,4
3.366,-0.03,-22.777,85,4
3.366,-0.046,-22.778,87,4
3.367,-0.062,-22.779,84,4
3.366,-0.078,-22.777,80,4
3.365,-0.094,-22.772,83,4
3.365,-0.11,-22.768,83,4
3.366,-0.126,-22.772,86,4
3.365,-0.142,-22.77,86,4
3.366,-0.159,-22.773,84,4
3.364,-0.175,-22.762,86,4
3.365,-0.191,-22.765,86,4
3.365,-0.206,-22.766,77,4
3.365,-0.223,-22.767,80,4
3.364,-0.239,-22.762,83,4
3.364,-0.255,-22.762,85,4
3.365,-0.271,-22.765,86,4
3.364,-0.287,-22.763,86,4
3.364,-0.303,-22.758,89,4
3.364,-0.319,-22.76,83,4
3.364,-0.335,-22.764,83,4
3.379,-0.001,-22.785,83,4
3.379,-0.017,-22.785,80,4
3.379,-0.033,-22.783,89,4
3.378,-0.049,-22.779,80,4
3.378,-0.065,-22.773,92,4
3.378,-0.081,-22.776,95,4
3.378,-0.097,-22.773,88,4
3.378,-0.113,-22.774,81,4
3.378,-0.13,-22.772,84,4
3.377,-0.146,-22.769,85,4
3.378,-0.161,-22.774,89,4
3.378,-0.177,-22.774,87,4
3.378,-0.194,-22.772,81,4
3.377,-0.21,-22.77,77,4
3.377,-0.226,-22.771,85,4
3.377,-0.242,-22.768,80,4
3.378,-0.258,-22.774,95,4
3.378,-0.274,-22.771,89,4
3.378,-0.29,-22.772,85,4
3.377,-0.306,-22.77,83,4
3.377,-0.322,-22.769,87,4
3.377,-0.338,-22.77,83,4
3.395,-0.013,-22.788,83,4
3.394,-0.029,-22.783,82,4
3.394,-0.045,-22.781,83,4
3.394,-0.061,-22.782,86,4
3.394,-0.077,-22.778,82,4
3.393,-0.093,-22.777,82,4
3.393,-0.109,-22.775,85,4
3.393,-0.125,-22.775,85,4
3.393,-0.141,-22.773,81,4
3.393,-0.157,-22.775,82,4
3.393,-0.174,-22.774,84,4
3.393,-0.189,-22.774,85,4
3.394,-0.205,-22.777,80,4
3.394,-0.221,-22.778,81,4
3.394,-0.238,-22.777,80,4
3.393,-0.254,-22.774,78,4
3.394,-0.269,-22.782,76,4
3.393,-0.286,-22.773,81,4
3.394,-0.302,-22.778,85,4
3.394,-0.318,-22.777,79,4
3.394,-0.334,-22.778,81,4
3.394,-0.35,-22.779,84,4
3.417,-0.009,-22.782,84,4
3.417,-0.026,-22.782,89,4
3.416,-0.041,-22.779,86,4
3.417,-0.058,-22.782,83,4
3.417,-0.074,-22.784,81,4
3.417,-0.09,-22.784,82,4
3.417,-0.106,-22.781,82,4
3.417,-0.122,-22.784,85,4
3.417,-0.138,-22.782,80,4
3.418,-0.154,-22.79,77,4
3.417,-0.17,-22.787,78,4
3.417,-0.186,-22.785,75,4
3.418,-0.203,-22.787,81,4
3.417,-0.218,-22.785,80,4
3.418,-0.235,-22.787,81,4
3.418,-0.251,-22.791,81,4
3.418,-0.267,-22.788,78,4
3.418,-0.283,-22.788,79,4
3.418,-0.299,-22.792,79,4
3.418,-0.315,-22.789,77,4
3.418,-0.331,-22.795,77,4
3.42,-0.348,-22.8,79,4
3.431,-0.013,-22.792,84,4
3.431,-0.029,-22.792,77,4
3.43,-0.046,-22.79,79,4
3.43,-0.062,-22.789,82,4
3.431,-0.078,-22.794,77,4
3.431,-0.094,-22.792,80,4
3.431,-0.11,-22.79,78,4
3.431,-0.126,-22.795,81,4
3.431,-0.142,-22.796,81,4
3.432,-0.159,-22.799,81,4
3.432,-0.174,-22.799,79,4
3.431,-0.19,-22.794,83,4
3.431,-0.206,-22.799,82,4
3.431,-0.223,-22.798,75,4
3.432,-0.239,-22.801,77,4
3.432,-0.255,-22.803,80,4
3.432,-0.271,-22.805,80,4
3.433,-0.287,-22.808,76,4
3.433,-0.303,-22.806,79,4
3.433,-0.319,-22.809,73,4
3.434,-0.336,-22.813,75,4
3.445,-0.009,-22.798,82,4
3.445,-0.025,-22.8,78,4
3.445,-0.041,-22.8,77,4
3.445,-0.058,-22.8,72,4
3.445,-0.074,-22.801,82,4
3.446,-0.09,-22.805,79,4
3.446,-0.106,-22.805,74,4
3.446,-0.122,-22.807,80,4
3.447,-0.138,-22.809,79,4
3.447,-0.154,-22.81,75,4
3.447,-0.17,-22.81,79,4
3.447,-0.187,-22.811,75,4
3.447,-0.202,-22.816,77,4
3.447,-0.219,-22.814,77,4
3.448,-0.235,-22.816,81,4
3.448,-0.251,-22.817,78,4
3.449,-0.267,-22.827,77,4
3.45,-0.283,-22.828,74,4
3.45,-0.299,-22.831,75,4
3.451,-0.315,-22.836,71,4
3.452,-0.332,-22.842,75,4
3.453,-0.348,-22.851,69,4
3.466,-0.005,-22.807,77,4
3.467,-0.021,-22.809,78,4
3.467,-0.037,-22.816,83,4
3.467,-0.054,-22.815,86,4
3.468,-0.069,-22.821,82,4
3.468,-0.085,-22.822,79,4
3.468,-0.101,-22.823,73,4
3.47,-0.118,-22.828,77,4
3.47,-0.134,-22.829,82,4
3.47,-0.149,-22.831,76,4
3.471,-0.166,-22.836,76,4
3.471,-0.182,-22.837,76,4
3.473,-0.199,-22.85,74,4
3.473,-0.215,-22.85,67,4
3.473,-0.23,-22.852,77,4
3.476,-0.247,-22.87,73,4
3.477,-0.263,-22.88,71,4
3.479,-0.28,-22.892,60,4
3.478,-0.296,-22.885,38,4
3.484,-0.008,-22.826,82,4
3.486,-0.023,-22.835,80,4
3.485,-0.04,-22.83,76,4
3.486,-0.056,-22.834,78,4
3.486,-0.072,-22.838,77,4
3.487,-0.088,-22.843,77,4
3.487,-0.104,-22.845,75,4
3.488,-0.12,-22.852,74,4
3.491,-0.137,-22.869,76,4
3.493,-0.153,-22.881,73,4
3.493,-0.169,-22.883,63,4
3.494,-0.185,-22.89,45,4
3.493,-0.201,-22.885,25,4
3.503,-0.003,-22.847,79,4
3.503,-0.019,-22.853,77,4
3.504,-0.035,-22.857,73,4
3.506,-0.051,-22.868,72,4
3.507,-0.067,-22.879,71,4
3.509,-0.083,-22.887,68,4
3.509,-0.1,-22.889,60,4
3.51,-0.116,-22.896,15,4
3.53,-0.016,-22.905,43,4
3.528,-0.032,-22.894,9,4
8.583,-0.182,-48.691,8,2
8.662,-0.343,-48.698,53,2
8.664,-0.376,-48.711,57,2
8.664,-0.411,-48.71,52,2
8.663,-0.446,-48.705,56,2
8.661,-0.48,-48.692,55,2
8.654,-0.515,-48.656,65,2
8.232,-0.521,-46.28,17,1
8.653,-0.548,-48.646,45,2
8.23,-0.554,-46.269,19,1
8.664,-0.583,-48.711,52,2
8.226,-0.587,-46.246,80,1
8.269,-0.233,-46.315,50,1
8.267,-0.264,-46.308,64,1
8.268,-0.298,-46.311,61,1
8.271,-0.331,-46.325,58,1
8.271,-0.364,-46.327,58,1
8.274,-0.397,-46.344,54,1
8.274,-0.429,-46.343,53,1
8.274,-0.462,-46.342,53,1
8.277,-0.495,-46.363,52,1
8.276,-0.529,-46.353,53,1
8.275,-0.562,-46.351,51,1
8.257,-0.592,-46.251,82,1
8.219,-0.622,-46.035,52,1
8.215,-0.655,-46.015,77,1
8.287,-0.256,-46.258,90,1
8.286,-0.289,-46.257,93,1
8.286,-0.321,-46.258,89,1
8.287,-0.354,-46.26,87,1
8.287,-0.387,-46.259,91,1
8.286,-0.42,-46.257,91,1
8.286,-0.453,-46.257,92,1
8.286,-0.485,-46.256,91,1
8.286,-0.518,-46.255,93,1
8.286,-0.551,-46.253,93,1
8.286,-0.584,-46.255,84,1
8.253,-0.615,-46.074,41,1
8.244,-0.646,-46.022,80,1
8.235,-0.678,-45.97,81,1
8.303,-0.281,-46.127,43,1
8.304,-0.314,-46.131,41,1
8.31,-0.347,-46.168,46,1
8.31,-0.379,-46.167,49,1
8.312,-0.412,-46.179,44,1
8.316,-0.445,-46.199,54,1
8.318,-0.479,-46.212,57,1
8.319,-0.512,-46.217,59,1
8.32,-0.544,-46.221,54,1
8.321,-0.576,-46.23,58,1
8.295,-0.608,-46.086,34,1
8.284,-0.64,-46.022,84,1
8.276,-0.672,-45.978,78,1
6.884,-0.013,-40.377,76,5
6.887,-0.042,-40.393,69,5
6.889,-0.071,-40.407,64,5
6.89,-0.1,-40.413,66,5
6.891,-0.128,-40.414,57,5
6.891,-0.156,-40.416,52,5
6.893,-0.185,-40.426,33,5
6.893,-0.214,-40.427,10,5
6.913,-0.006,-40.342,80,5
6.913,-0.035,-40.344,76,5
6.914,-0.062,-40.347,76,5
6.914,-0.091,-40.348,75,5
6.915,-0.12,-40.35,77,5
6.916,-0.148,-40.359,73,5
6.916,-0.177,-40.361,75,5
6.917,-0.206,-40.364,72,5
6.917,-0.234,-40.366,75,5
6.918,-0.263,-40.373,74,5
6.92,-0.292,-40.38,71,5
6.921,-0.32,-40.386,68,5
6.923,-0.349,-40.396,68,5
6.924,-0.377,-40.405,67,5
6.924,-0.406,-40.406,65,5
6.925,-0.435,-40.414,61,5
6.929,-0.464,-40.433,68,5
6.928,-0.493,-40.43,62,5
6.93,-0.521,-40.44,58,5
6.93,-0.549,-40.442,59,5
6.929,-0.578,-40.435,55,5
6.935,-0.002,-40.32,79,5
6.935,-0.031,-40.323,84,5
6.935,-0.06,-40.321,79,5
6.936,-0.089,-40.326,80,5
6.936,-0.117,-40.329,82,5
6.936,-0.145,-40.33,84,5
6.937,-0.174,-40.334,82,5
6.938,-0.203,-40.336,77,5
6.937,-0.231,-40.334,81,5
6.938,-0.26,-40.337,80,5
6.938,-0.287,-40.34,74,5
6.938,-0.317,-40.342,81,5
6.939,-0.345,-40.347,81,5
6.939,-0.374,-40.344,77,5
6.94,-0.403,-40.353,79,5
6.94,-0.431,-40.353,76,5
6.941,-0.46,-40.358,70,5
6.942,-0.488,-40.364,75,5
6.943,-0.517,-40.368,74,5
6.944,-0.546,-40.373,76,5
6.945,-0.575,-40.381,74,5
6.964,-0.019,-40.314,72,5
6.964,-0.048,-40.311,82,5
6.964,-0.076,-40.313,82,5
6.964,-0.105,-40.316,87,5
6.964,-0.134,-40.315,89,5
6.964,-0.163,-40.314,91,5
6.965,-0.19,-40.318,93,5
6.964,-0.219,-40.315,87,5
6.965,-0.248,-40.319,89,5
6.964,-0.277,-40.316,85,5
6.965,-0.306,-40.319,87,5
6.965,-0.333,-40.319,81,5
6.965,-0.362,-40.319,82,5
6.966,-0.391,-40.326,81,5
6.965,-0.419,-40.322,83,5
6.966,-0.449,-40.327,83,5
6.966,-0.476,-40.329,85,5
6.967,-0.505,-40.333,81,5
6.968,-0.534,-40.337,81,5
6.968,-0.563,-40.337,83,5
6.969,-0.591,-40.342,84,5
6.997,-0.041,-40.311,65,5
6.997,-0.069,-40.313,88,5
6.997,-0.097,-40.314,88,5
6.997,-0.126,-40.312,79,5
6.997,-0.154,-40.313,83,5
6.997,-0.184,-40.311,89,5
6.997,-0.212,-40.312,85,5
6.997,-0.24,-40.308,87,5
6.997,-0.269,-40.307,87,5
6.997,-0.298,-40.309,89,5
6.997,-0.326,-40.308,87,5
6.997,-0.355,-40.31,91,5
6.997,-0.382,-40.312,91,5
6.997,-0.411,-40.313,92,5
6.998,-0.44,-40.316,90,5
6.998,-0.469,-40.316,88,5
6.998,-0.498,-40.319,89,5
6.999,-0.527,-40.319,90,5
6.999,-0.554,-40.323,87,5
6.999,-0.583,-40.325,86,5
7.021,-0.073,-40.318,69,5
7.02,-0.102,-40.315,81,5
7.02,-0.131,-40.314,81,5
7.02,-0.159,-40.316,81,5
7.02,-0.187,-40.316,80,5
7.02,-0.216,-40.313,80,5
7.02,-0.245,-40.314,87,5
7.02,-0.274,-40.313,83,5
7.019,-0.301,-40.312,86,5
7.019,-0.33,-40.311,90,5
7.019,-0.359,-40.311,90,5
7.02,-0.388,-40.315,89,5
7.019,-0.417,-40.311,93,5
7.02,-0.445,-40.314,88,5
7.02,-0.473,-40.313,89,5
7.02,-0.502,-40.315,93,5
7.021,-0.53,-40.318,93,5
7.021,-0.559,-40.319,93,5
7.021,-0.588,-40.321,93,5
7.051,-0.093,-40.329,45,5
7.051,-0.122,-40.329,79,5
7.051,-0.15,-40.33,77,5
7.051,-0.179,-40.326,81,5
7.051,-0.206,-40.326,81,5
7.05,-0.235,-40.323,78,5
7.05,-0.264,-40.321,80,5
7.05,-0.293,-40.321,83,5
7.049,-0.322,-40.319,81,5
7.049,-0.349,-40.318,86,5
7.049,-0.378,-40.319,80,5
7.049,-0.407,-40.318,82,5
7.049,-0.436,-40.317,85,5
7.049,-0.465,-40.317,84,5
7.049,-0.493,-40.317,84,5
7.049,-0.521,-40.317,85,5
7.049,-0.55,-40.319,84,5
7.05,-0.579,-40.321,85,5
7.094,-0.116,-40.363,33,5
7.094,-0.145,-40.361,69,5
7.093,-0.174,-40.354,70,5
7.092,-0.203,-40.35,71,5
7.091,-0.231,-40.348,75,5
7.091,-0.259,-40.347,72,5
7.09,-0.288,-40.341,76,5
7.09,-0.317,-40.34,78,5
7.089,-0.345,-40.337,78,5
7.09,-0.374,-40.339,82,5
7.089,-0.403,-40.335,85,5
7.089,-0.431,-40.333,87,5
7.089,-0.46,-40.336,83,5
7.089,-0.488,-40.333,85,5
7.088,-0.517,-40.33,83,5
7.089,-0.546,-40.33,86,5
7.089,-0.573,-40.332,81,5
7.117,-0.265,-40.374,32,5
7.115,-0.294,-40.364,41,5
7.116,-0.322,-40.369,45,5
7.115,-0.35,-40.366,56,5
7.116,-0.379,-40.37,62,5
7.115,-0.408,-40.36,66,5
7.114,-0.437,-40.355,68,5
7.115,-0.465,-40.361,71,5
7.114,-0.493,-40.354,73,5
7.114,-0.522,-40.354,76,5
7.113,-0.55,-40.35,78,5
7.113,-0.58,-40.353,80,5
6.98,-0.561,-45.938,16,1
6.988,-0.595,-45.989,44,1
6.992,-0.627,-46.019,51,1
6.972,-0.657,-45.887,81,1
7.043,-0.537,-46.146,13,1
7.041,-0.568,-46.136,9,1
7.036,-0.6,-46.105,88,1
7.029,-0.633,-46.058,53,1
7.003,-0.663,-45.888,84,1
7.073,-0.56,-46.145,13,1
7.067,-0.592,-46.107,71,1
7.062,-0.623,-46.072,72,1
7.035,-0.654,-45.896,78,1
7.106,-0.032,-46.117,76,1
7.106,-0.065,-46.123,88,1
7.106,-0.098,-46.119,89,1
7.107,-0.131,-46.123,75,1
7.082,-0.161,-45.961,31,1
7.111,-0.553,-46.151,10,1
7.106,-0.586,-46.119,48,1
7.104,-0.619,-46.109,79,1
7.072,-0.649,-45.897,64,1
7.066,-0.679,-45.857,76,1
7.135,-0.007,-46.118,92,1
7.135,-0.039,-46.12,92,1
7.136,-0.071,-46.126,92,1
7.135,-0.104,-46.12,90,1
7.133,-0.137,-46.103,50,1
7.115,-0.169,-45.985,22,1
7.123,-0.202,-46.044,7,1
7.115,-0.233,-45.986,15,1
7.116,-0.299,-45.996,10,1
7.117,-0.364,-46.001,11,1
7.117,-0.397,-46.001,25,1
7.123,-0.429,-46.039,13,1
7.122,-0.461,-46.038,11,1
7.121,-0.494,-46.03,16,1
7.118,-0.526,-46.009,25,1
7.125,-0.56,-46.052,22,1
7.133,-0.592,-46.104,66,1
7.131,-0.625,-46.096,60,1
7.101,-0.655,-45.9,76,1
7.172,-0.033,-46.123,92,1
7.173,-0.065,-46.131,94,1
7.173,-0.098,-46.131,90,1
7.174,-0.13,-46.135,70,1
7.152,-0.162,-45.996,14,1
7.173,-0.587,-46.128,55,1
7.171,-0.62,-46.117,77,1
7.138,-0.648,-45.909,66,1
7.131,-0.68,-45.858,77,1
7.209,-0.03,-46.124,90,1
7.21,-0.063,-46.132,95,1
7.211,-0.096,-46.133,90,1
7.212,-0.129,-46.137,71,1
7.191,-0.161,-46.007,20,1
7.215,-0.552,-46.163,11,1
7.21,-0.585,-46.126,46,1
7.208,-0.617,-46.118,82,1
7.176,-0.647,-45.909,71,1
7.17,-0.679,-45.87,79,1
7.233,-0.006,-46.105,68,1
7.235,-0.039,-46.12,71,1
7.235,-0.072,-46.122,69,1
7.235,-0.103,-46.12,71,1
7.224,-0.136,-46.049,32,1
7.212,-0.168,-45.97,20,1
7.209,-0.201,-45.951,27,1
7.213,-0.234,-45.975,29,1
7.211,-0.266,-45.967,30,1
7.209,-0.298,-45.953,36,1
7.209,-0.33,-45.955,43,1
7.208,-0.363,-45.95,41,1
7.21,-0.396,-45.963,38,1
7.21,-0.428,-45.958,33,1
7.213,-0.46,-45.976,30,1
7.213,-0.493,-45.978,29,1
7.214,-0.526,-45.984,28,1
7.216,-0.559,-45.998,25,1
7.234,-0.593,-46.11,63,1
7.231,-0.624,-46.095,66,1
7.203,-0.655,-45.914,78,1
7.27,-0.025,-46.136,91,1
7.271,-0.058,-46.146,90,1
7.27,-0.091,-46.139,87,1
7.271,-0.124,-46.144,80,1
7.252,-0.156,-46.021,30,1
7.273,-0.188,-46.155,13,1
7.276,-0.547,-46.173,11,1
7.27,-0.58,-46.134,27,1
7.27,-0.613,-46.135,93,1
7.237,-0.642,-45.928,50,1
7.232,-0.675,-45.897,77,1
7.313,-0.012,-46.138,86,1
7.314,-0.043,-46.143,95,1
7.314,-0.076,-46.142,89,1
7.314,-0.109,-46.143,95,1
7.313,-0.142,-46.141,89,1
7.314,-0.175,-46.143,94,1
7.314,-0.208,-46.143,96,1
7.314,-0.239,-46.144,100,1
7.313,-0.272,-46.14,96,1
7.314,-0.305,-46.144,94,1
7.313,-0.338,-46.141,97,1
7.313,-0.371,-46.139,96,1
7.313,-0.403,-46.141,95,1
7.314,-0.435,-46.14,98,1
7.314,-0.468,-46.14,95,1
7.314,-0.501,-46.141,94,1
7.314,-0.534,-46.143,97,1
7.313,-0.565,-46.14,96,1
7.314,-0.599,-46.14,94,1
7.31,-0.631,-46.117,58,1
7.279,-0.661,-45.919,82,1
7.338,-0.022,-46.138,91,1
7.339,-0.055,-46.146,94,1
7.339,-0.088,-46.146,89,1
7.339,-0.12,-46.147,95,1
7.335,-0.152,-46.119,72,1
7.339,-0.185,-46.148,99,1
7.339,-0.218,-46.149,96,1
7.339,-0.251,-46.147,94,1
7.339,-0.284,-46.144,96,1
7.339,-0.315,-46.144,97,1
7.339,-0.348,-46.148,97,1
7.339,-0.381,-46.143,95,1
7.339,-0.414,-46.147,96,1
7.339,-0.447,-46.144,96,1
7.339,-0.478,-46.144,97,1
7.339,-0.511,-46.142,96,1
7.339,-0.544,-46.144,97,1
7.339,-0.577,-46.143,99,1
7.339,-0.61,-46.143,96,1
7.307,-0.64,-45.944,46,1
7.301,-0.67,-45.907,80,1
7.375,-0.013,-46.183,82,1
7.371,-0.045,-46.155,93,1
7.37,-0.078,-46.148,91,1
7.371,-0.111,-46.153,91,1
7.355,-0.143,-46.055,27,1
7.363,-0.176,-46.104,10,1
7.358,-0.273,-46.07,8,1
7.354,-0.306,-46.052,15,1
7.347,-0.338,-46.004,27,1
7.347,-0.37,-46.008,32,1
7.346,-0.402,-46.002,27,1
7.35,-0.435,-46.022,30,1
7.355,-0.468,-46.053,22,1
7.35,-0.501,-46.024,27,1
7.354,-0.534,-46.051,24,1
7.357,-0.566,-46.069,32,1
7.368,-0.599,-46.134,74,1
7.352,-0.631,-46.033,40,1
7.334,-0.662,-45.926,80,1
7.417,-0.006,-46.187,85,1
7.413,-0.038,-46.161,90,1
7.412,-0.072,-46.155,92,1
7.413,-0.103,-46.16,90,1
7.41,-0.136,-46.146,36,1
7.416,-0.561,-46.18,12,1
7.411,-0.594,-46.148,86,1
7.406,-0.624,-46.12,60,1
7.376,-0.655,-45.929,82,1
7.445,-0.011,-46.194,86,1
7.441,-0.044,-46.165,91,1
7.44,-0.077,-46.16,94,1
