6.155,-0.007,-14.613,2
6.154,-0.018,-14.611,2
6.161,-0.009,-14.606,1
6.162,-0.02,-14.609,2
6.163,-0.031,-14.611,2
6.17,-0.005,-14.604,1
6.17,-0.016,-14.604,1
6.171,-0.027,-14.606,2
6.182,-0.001,-14.595,1
6.183,-0.012,-14.597,1
6.184,-0.023,-14.598,1
6.183,-0.034,-14.597,2
6.19,-0.003,-14.591,1
6.189,-0.014,-14.588,1
6.189,-0.025,-14.589,1
6.19,-0.036,-14.591,2
6.196,-0.006,-14.58,1
6.198,-0.018,-14.583,1
6.197,-0.029,-14.582,1
6.199,-0.04,-14.587,2
6.213,-0.003,-14.58,1
6.211,-0.014,-14.576,1
6.212,-0.025,-14.579,1
6.212,-0.036,-14.578,2
6.213,-0.047,-14.582,2
6.22,-0.003,-14.575,1
6.22,-0.014,-14.575,1
6.221,-0.025,-14.578,1
6.221,-0.036,-14.578,2
6.221,-0.047,-14.578,2
6.23,-0.01,-14.571,1
6.229,-0.021,-14.569,1
6.231,-0.032,-14.575,1
6.229,-0.043,-14.57,1
6.232,-0.054,-14.575,2
6.24,-0.009,-14.561,1
6.242,-0.02,-14.564,1
6.241,-0.031,-14.561,1
6.242,-0.042,-14.566,2
6.245,-0.054,-14.571,2
6.248,-0.011,-14.554,1
6.249,-0.022,-14.557,1
6.249,-0.033,-14.557,1
6.252,-0.045,-14.563,2
6.253,-0.055,-14.566,2
6.258,-0.006,-14.553,1
6.256,-0.016,-14.55,1
6.258,-0.027,-14.554,1
6.258,-0.039,-14.553,1
6.26,-0.05,-14.557,2
6.269,-0.061,-14.579,2
6.272,-0.072,-14.586,2
6.274,-0.083,-14.591,2
6.271,-0.002,-14.548,1
6.271,-0.014,-14.548,1
6.27,-0.025,-14.546,1
6.271,-0.036,-14.549,1
6.271,-0.047,-14.549,2
6.278,-0.058,-14.563,2
6.279,-0.069,-14.566,2
6.28,-0.08,-14.569,2
6.28,-0.005,-14.545,1
6.279,-0.016,-14.543,1
6.28,-0.027,-14.546,1
6.279,-0.038,-14.542,1
6.28,-0.049,-14.546,2
6.286,-0.06,-14.559,2
6.287,-0.071,-14.563,2
6.286,-0.083,-14.559,2
6.286,-0.002,-14.535,1
6.286,-0.013,-14.538,1
6.286,-0.024,-14.535,1
6.288,-0.035,-14.54,1
6.288,-0.046,-14.542,2
6.295,-0.057,-14.558,1
6.295,-0.068,-14.557,1
6.292,-0.079,-14.549,1
6.297,-0.009,-14.528,1
6.299,-0.021,-14.533,1
6.299,-0.032,-14.531,1
6.3,-0.043,-14.535,2
6.302,-0.054,-14.539,2
6.308,-0.065,-14.552,2
6.308,-0.076,-14.553,2
6.309,-0.001,-14.529,1
6.307,-0.012,-14.526,1
6.31,-0.023,-14.53,1
6.309,-0.034,-14.53,1
6.309,-0.045,-14.529,2
6.315,-0.056,-14.543,2
6.319,-0.067,-14.553,2
6.321,-0.079,-14.558,2
6.315,-0.006,-14.517,1
6.315,-0.017,-14.518,1
6.316,-0.028,-14.52,1
6.318,-0.04,-14.523,2
6.319,-0.051,-14.525,2
6.334,-0.062,-14.561,2
6.336,-0.072,-14.565,2
6.33,-0.004,-14.517,1
6.327,-0.015,-14.511,1
6.329,-0.026,-14.517,1
6.33,-0.037,-14.518,2
6.33,-0.048,-14.517,2
6.337,-0.005,-14.509,1
6.337,-0.017,-14.51,1
6.336,-0.028,-14.509,1
6.339,-0.039,-14.516,2
6.34,-0.05,-14.517,2
6.347,-0.001,-14.505,1
6.345,-0.012,-14.502,1
6.347,-0.023,-14.507,1
6.347,-0.034,-14.506,2
6.349,-0.045,-14.51,2
6.359,-0.008,-14.498,1
6.359,-0.019,-14.498,1
6.359,-0.03,-14.498,2
6.361,-0.041,-14.504,2
6.366,-0.007,-14.494,1
6.367,-0.019,-14.497,1
6.367,-0.03,-14.496,2
6.369,-0.041,-14.502,2
6.135,-0.009,-14.629,2
6.142,-0.007,-14.621,2
6.144,-0.018,-14.624,2
6.377,-0.004,-14.492,1
6.376,-0.015,-14.491,1
6.377,-0.025,-14.493,2
6.377,-0.036,-14.492,2
6.384,-0.002,-14.474,1
6.388,-0.014,-14.484,2
6.388,-0.025,-14.484,2
6.396,-0.005,-14.481,1
6.395,-0.016,-14.479,2
6.398,-0.027,-14.484,2
6.405,-0.001,-14.475,2
6.405,-0.012,-14.475,2
6.418,-0.008,-14.47,2
6.145,0.446,-14.592,1
6.146,0.435,-14.593,1
6.146,0.424,-14.594,1
