7.503e+05,2.952,-0.235,-14.562
7.503e+05,2.953,-0.245,-14.564
7.503e+05,2.951,-0.256,-14.559
7.503e+05,2.953,-0.266,-14.564
7.503e+05,2.952,-0.276,-14.564
7.503e+05,2.953,-0.287,-14.564
7.5031e+05,2.953,-0.297,-14.565
7.5031e+05,2.953,-0.308,-14.568
7.5031e+05,2.954,-0.318,-14.569
7.5031e+05,2.954,-0.329,-14.569
7.5031e+05,2.954,-0.338,-14.57
7.5031e+05,2.954,-0.349,-14.571
7.5031e+05,2.954,-0.359,-14.57
7.5031e+05,2.954,-0.37,-14.573
7.5031e+05,2.954,-0.38,-14.573
7.5031e+05,2.954,-0.391,-14.575
7.5032e+05,2.954,-0.401,-14.574
7.5034e+05,2.964,-0.234,-14.55
7.5034e+05,2.965,-0.244,-14.551
7.5034e+05,2.966,-0.255,-14.556
7.5035e+05,2.966,-0.265,-14.554
7.5035e+05,2.965,-0.275,-14.552
7.5035e+05,2.966,-0.286,-14.554
7.5035e+05,2.965,-0.296,-14.552
7.5035e+05,2.965,-0.306,-14.551
7.5035e+05,2.966,-0.317,-14.554
7.5035e+05,2.965,-0.327,-14.554
7.5035e+05,2.966,-0.338,-14.556
7.5035e+05,2.965,-0.348,-14.552
7.5035e+05,2.966,-0.358,-14.555
7.5036e+05,2.965,-0.369,-14.553
7.5036e+05,2.966,-0.379,-14.554
7.5036e+05,2.965,-0.39,-14.554
7.5036e+05,2.965,-0.4,-14.551
7.5036e+05,2.966,-0.411,-14.556
7.5041e+05,2.972,-0.226,-14.551
7.5041e+05,2.972,-0.236,-14.55
7.5041e+05,2.972,-0.247,-14.552
7.5042e+05,2.972,-0.257,-14.55
7.5042e+05,2.972,-0.268,-14.552
7.5042e+05,2.972,-0.278,-14.55
7.5042e+05,2.972,-0.288,-14.55
7.5042e+05,2.971,-0.299,-14.549
7.5042e+05,2.972,-0.309,-14.551
7.5042e+05,2.972,-0.319,-14.551
7.5042e+05,2.971,-0.329,-14.549
7.5042e+05,2.972,-0.34,-14.55
7.5042e+05,2.972,-0.35,-14.552
7.5043e+05,2.972,-0.361,-14.55
7.5043e+05,2.972,-0.371,-14.552
7.5043e+05,2.972,-0.381,-14.552
7.5043e+05,2.973,-0.392,-14.554
7.5043e+05,2.972,-0.402,-14.552
7.5043e+05,2.972,-0.412,-14.552
7.505e+05,2.981,-0.234,-14.544
7.505e+05,2.98,-0.243,-14.543
7.505e+05,2.981,-0.254,-14.546
7.505e+05,2.981,-0.264,-14.546
7.505e+05,2.981,-0.275,-14.547
7.505e+05,2.982,-0.285,-14.55
7.5051e+05,2.982,-0.296,-14.55
7.5051e+05,2.982,-0.306,-14.55
7.5051e+05,2.981,-0.316,-14.544
7.5051e+05,2.981,-0.327,-14.546
7.5051e+05,2.981,-0.337,-14.544
7.5051e+05,2.981,-0.347,-14.547
7.5051e+05,2.981,-0.358,-14.547
7.5051e+05,2.98,-0.368,-14.543
7.5051e+05,2.981,-0.379,-14.544
7.5051e+05,2.98,-0.389,-14.542
7.5052e+05,2.982,-0.4,-14.551
7.5052e+05,2.981,-0.41,-14.544
7.5052e+05,2.981,-0.42,-14.547
7.506e+05,2.995,-0.229,-14.543
7.506e+05,2.996,-0.24,-14.547
7.506e+05,2.994,-0.25,-14.542
7.506e+05,2.995,-0.26,-14.545
